191,65,8,triggertouched,False,(-0.43, 1.13, -0.03),(-0.48202, -0.02410, 0.01214, -0.87574),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
192,01,8,triggertouched,True,(-0.43, 1.09, -0.07),(0.17136, 0.02879, -0.10900, -0.97874),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
192,11,8,triggertouched,False,(-0.43, 1.09, -0.07),(0.42840, -0.03212, -0.09681, -0.89781),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
192,55,8,grippressed,False,(-0.42, 1.07, -0.05),(0.75146, -0.08151, -0.08268, -0.64948),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
193,08,8,grippressed,True,(-0.42, 1.02, -0.04),(0.70304, -0.07574, -0.07574, -0.70304),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
193,79,8,grippressed,False,(-0.42, 1.13, -0.03),(0.70711, 0.00419, -0.12553, 0.69586),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
194,41,8,grippressed,True,(-0.41, 1.02, 0.00),(0.70551, 0.04731, -0.04731, 0.70553),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
194,93,8,grippressed,False,(-0.41, 1.17, -0.04),(-0.56499, 0.13734, 0.01219, 0.81350),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
196,52,9,anyKey,True,(-0.42, 1.02, -0.05),(-0.70596, 0.04031, 0.04030, 0.70595),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
196,52,9,rightArrow,True,(-0.42, 1.02, -0.05),(-0.70596, 0.04031, 0.04030, 0.70595),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
196,64,9,anyKey,False,(-0.42, 1.02, -0.05),(-0.70596, 0.04031, 0.04030, 0.70595),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
196,64,9,rightArrow,False,(-0.42, 1.02, -0.05),(-0.70596, 0.04031, 0.04030, 0.70595),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
199,46,9,grippressed,True,(-0.42, 1.02, -0.05),(-0.70596, 0.04031, 0.04030, 0.70595),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
200,51,9,grippressed,False,(-0.41, 1.11, -0.05),(-0.31133, 0.44674, 0.76820, 0.33670),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
201,26,9,grippressed,True,(-0.40, 1.02, -0.07),(-0.30063, 0.64001, 0.64002, 0.30063),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
201,69,9,grippressed,False,(-0.42, 1.13, -0.09),(0.09897, 0.50110, 0.57762, -0.63676),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
202,71,9,grippressed,True,(-0.40, 1.02, -0.13),(0.45709, 0.53951, 0.53951, -0.45709),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
203,53,9,grippressed,False,(-0.42, 1.11, -0.06),(0.56052, 0.14087, -0.23162, -0.78252),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
204,67,9,grippressed,True,(-0.40, 1.02, -0.09),(0.69747, -0.11632, -0.11632, -0.69748),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
204,69,9,grippressed,True,(-0.40, 1.02, -0.09),(0.69747, -0.11632, -0.11632, -0.69748),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
